trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
296,False,"{'a': 0.5, 'e': 0.0510525689892109}",20,15,9.402636428813619,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
297,False,"{'a': 0.5, 'e': 0.050542043299318794}",20,13,3.710531530996281,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,6,0,1,0,0
298,False,"{'a': 0.5, 'e': 0.050036622866325604}",20,12,17.216647490822425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
299,False,"{'a': 0.5, 'e': 0.04953625663766235}",20,15,10.234792302409577,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,5,0,0,0,0
1,True,"{'a': 0.0, 'e': 0.0}",30,15,24.794809333650647,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
2,True,"{'a': 0.0, 'e': 0.0}",20,6,25.294624683291755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
3,True,"{'a': 0.0, 'e': 0.0}",20,11,17.48971455235708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
4,True,"{'a': 0.0, 'e': 0.0}",25,11,28.495449674468055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
5,True,"{'a': 0.0, 'e': 0.0}",25,10,30.47731038575885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,15,0,0,0,0
6,True,"{'a': 0.0, 'e': 0.0}",30,18,22.881458529038603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
7,True,"{'a': 0.0, 'e': 0.0}",20,3,25.8739733713505,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
8,True,"{'a': 0.0, 'e': 0.0}",25,14,19.93145517001892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,11,0,0,0,0
9,True,"{'a': 0.0, 'e': 0.0}",25,17,11.375735949165882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
10,True,"{'a': 0.0, 'e': 0.0}",20,12,12.983719117087032,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
